LogID,UserID,Role,Timestamp,HTTP_Method,Endpoint,IP_Address,User_Agent,HTTP_Response,Anomalous,Hour,IP_First_Octet,IP_Second_Octet,IP_Third_Octet,IP_Fourth_Octet,Date,IP_Octets,IP_Combined,UserID_Zscore
a8ff7891-23f3-4174-87f0-9d436574942f,61,Nurse,2024-11-23 02:16:25,DELETE,/lab/tests/8026,10.0.0.24,Python-urllib/3.9,200,0,2,10,0,0,24,2024-11-23,"[10, 0, 0, 24]",10.0.0.24,0.5232037874186839
e8dd5cc4-7250-4764-ad03-9ad814022ef2,67,Nurse,2024-10-27 01:28:21,DELETE,/patient/insurance,10.0.0.136,curl/7.68.0,200,0,1,10,0,0,136,2024-10-27,"[10, 0, 0, 136]",10.0.0.136,0.9084485770015671
8a88c083-b36c-484f-8161-b1e2e3b474dd,12,Doctor,2024-10-29 09:51:03,DELETE,/patient/appointments/800,10.0.0.181,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,9,10,0,0,181,2024-10-29,"[10, 0, 0, 181]",10.0.0.181,2.6229619941748625
70a7e762-008b-4939-8bac-93b19df32d51,46,Staff,2024-12-30 03:43:51,DELETE,/claims/status/3230,10.0.0.228,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,3,10,0,0,228,2024-12-30,"[10, 0, 0, 228]",10.0.0.228,0.4399081865385242
839d1e90-1c22-48be-b6f5-26374edfb0f5,44,Nurse,2024-11-05 02:19:58,DELETE,/claims/status/8597,10.0.0.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,2,10,0,0,5,2024-11-05,"[10, 0, 0, 5]",10.0.0.5,0.5683231163994853
ce367219-b76d-4986-9903-bbb91098ed24,56,Nurse,2024-10-30 01:00:32,DELETE,/patient/appointments/841,10.0.0.24,Python-urllib/3.9,200,0,1,10,0,0,24,2024-10-30,"[10, 0, 0, 24]",10.0.0.24,0.2021664627662812
60f8ecfd-1e74-4839-9d88-1c5f8071aeb9,60,Staff,2024-11-08 04:09:39,DELETE,/inventory/items/7436?export=true&limit=300,10.0.0.143,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,4,10,0,0,143,2024-11-08,"[10, 0, 0, 143]",10.0.0.143,0.4589963224882034
d0bb225d-620c-46e7-9943-8eec7ebc05f6,35,Nurse,2024-10-28 08:11:33,DELETE,/patient/appointments/confirm/554,10.0.0.2,Mozilla/5.0 (X11; Linux x86_64),200,0,8,10,0,0,2,2024-10-28,"[10, 0, 0, 2]",10.0.0.2,1.1461903007738101
cf019169-aae9-447e-9e97-ca2250476548,14,Doctor,2024-12-22 02:16:14,DELETE,/patient/appointments/confirm/795,10.0.0.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,2,10,0,0,250,2024-12-22,"[10, 0, 0, 250]",10.0.0.250,2.4945470643139016
12f1b3df-cac4-41e5-8b1e-1945ff76bce3,59,Nurse,2025-01-06 04:07:56,DELETE,/billing/invoices/5945?export=true&limit=500,10.0.0.102,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,4,10,0,0,102,2025-01-06,"[10, 0, 0, 102]",10.0.0.102,0.3947888575577228
c2248f44-9e50-4d59-8158-a6c73738d6a7,44,Nurse,2024-12-07 05:56:20,DELETE,/patient/labs/1863,10.0.0.167,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,5,10,0,0,167,2024-12-07,"[10, 0, 0, 167]",10.0.0.167,0.5683231163994853
a2711ba3-f5e6-4547-8ac0-ba753867277d,68,Staff,2024-10-24 19:20:07,DELETE,/lab/tests/7473,10.0.0.61,Mozilla/5.0 (X11; Linux x86_64),200,0,19,10,0,0,61,2024-10-24,"[10, 0, 0, 61]",10.0.0.61,0.9726560419320477
96b8134e-63ea-4ab5-8bfa-d0d310dde658,69,Nurse,2025-01-16 13:33:49,DELETE,/billing/invoices/7715?export=true&limit=500,10.0.0.42,curl/7.68.0,200,0,13,10,0,0,42,2025-01-16,"[10, 0, 0, 42]",10.0.0.42,1.0368635068625283
0206f626-85b1-42ce-9e31-b9a600078fe5,44,Nurse,2024-11-15 06:41:48,DELETE,/patient/appointments/confirm/681,10.0.0.182,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,6,10,0,0,182,2024-11-15,"[10, 0, 0, 182]",10.0.0.182,0.5683231163994853
4e1b60e7-5af9-425c-a0cb-ad8931b9823c,69,Nurse,2024-11-14 20:07:44,DELETE,/inventory/items/5206?export=true&limit=300,10.0.0.130,Mozilla/5.0 (X11; Linux x86_64),200,1,20,10,0,0,130,2024-11-14,"[10, 0, 0, 130]",10.0.0.130,1.0368635068625283
5938d60e-a484-435d-8422-5ca41235dc4a,69,Staff,2024-11-05 15:12:19,DELETE,/lab/results/9343,10.0.0.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,15,10,0,0,15,2024-11-05,"[10, 0, 0, 15]",10.0.0.15,1.0368635068625283
5c39ec04-e6e9-4bcd-89ea-21b1580d17ab,68,Staff,2024-11-24 19:52:29,DELETE,/lab/results/9389,10.0.0.250,Python-urllib/3.9,200,0,19,10,0,0,250,2024-11-24,"[10, 0, 0, 250]",10.0.0.250,0.9726560419320477
f3d5e414-a806-43ff-96ff-cdb25d2bf244,12,Doctor,2024-10-21 02:36:33,DELETE,/pharmacy/refills/8351,10.0.0.134,curl/7.68.0,200,0,2,10,0,0,134,2024-10-21,"[10, 0, 0, 134]",10.0.0.134,2.6229619941748625
4738b12e-dbee-4e70-a533-4da14cbdad35,59,Doctor,2024-12-07 00:32:24,DELETE,/patient/labs/1282,10.0.0.29,curl/7.68.0,200,0,0,10,0,0,29,2024-12-07,"[10, 0, 0, 29]",10.0.0.29,0.3947888575577228
ed0753d3-e9aa-4fcd-8559-dd65fe55d0b3,64,Doctor,2024-11-19 09:09:24,DELETE,/patient/appointments/cancel/611,10.0.0.71,Mozilla/5.0 (X11; Linux x86_64),200,0,9,10,0,0,71,2024-11-19,"[10, 0, 0, 71]",10.0.0.71,0.7158261822101255
db0bacae-9903-42b5-a019-dc0b30debd4e,64,Staff,2024-12-20 03:47:02,DELETE,/patient/scheduling/880,10.0.0.108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,3,10,0,0,108,2024-12-20,"[10, 0, 0, 108]",10.0.0.108,0.7158261822101255
113ecc9f-8571-4b26-8a89-0150588b9910,49,Staff,2025-01-11 02:13:44,DELETE,/billing/invoices/9401?export=true&limit=500,10.0.0.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,2,10,0,0,107,2025-01-11,"[10, 0, 0, 107]",10.0.0.107,0.24728579174708257
442506bf-5130-48bb-aec3-5221b2811532,38,Nurse,2024-11-05 20:31:40,DELETE,/patient/records/3146?export=true&limit=1000,10.0.0.244,Mozilla/5.0 (X11; Linux x86_64),200,0,20,10,0,0,244,2024-11-05,"[10, 0, 0, 244]",10.0.0.244,0.9535679059823685
3b4ff4ef-76b4-4ef2-a0aa-369c05ef5e4b,64,Doctor,2024-10-26 09:21:52,DELETE,/pharmacy/refills/8325,10.0.0.99,Python-urllib/3.9,200,0,9,10,0,0,99,2024-10-26,"[10, 0, 0, 99]",10.0.0.99,0.7158261822101255
c9c74389-8294-42c3-ae8c-e75d22de20f3,67,Staff,2024-11-14 23:42:59,DELETE,/inventory/items/7648?export=true&limit=300,10.0.0.203,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,1,23,10,0,0,203,2024-11-14,"[10, 0, 0, 203]",10.0.0.203,0.9084485770015671
2397658c-621a-4edd-8273-3b36432c5d5d,69,Nurse,2024-11-25 05:59:27,DELETE,/patient/appointments/confirm/652,10.0.0.211,Python-urllib/3.9,200,0,5,10,0,0,211,2024-11-25,"[10, 0, 0, 211]",10.0.0.211,1.0368635068625283
58eb57f3-2969-4571-aaab-edefa4a2beca,64,Staff,2025-01-18 11:06:28,DELETE,/inventory/items/4923?export=true&limit=300,10.0.0.188,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,11,10,0,0,188,2025-01-18,"[10, 0, 0, 188]",10.0.0.188,0.7158261822101255
85064cc4-fc20-4ae0-a44e-7928e1ddea11,17,Doctor,2024-12-17 11:32:11,DELETE,/patient/insurance,10.0.0.89,curl/7.68.0,200,0,11,10,0,0,89,2024-12-17,"[10, 0, 0, 89]",10.0.0.89,2.3019246695224598
a78488af-1041-411c-bb97-5824ea0ed61f,67,Nurse,2024-11-29 07:49:01,DELETE,/patient/appointments/818,10.0.0.184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,7,10,0,0,184,2024-11-29,"[10, 0, 0, 184]",10.0.0.184,0.9084485770015671
392cfebd-d7ae-4d0d-9d39-f4862f55a4cf,60,Staff,2024-12-03 09:56:18,DELETE,/lab/results/8983,10.0.0.112,Mozilla/5.0 (X11; Linux x86_64),200,0,9,10,0,0,112,2024-12-03,"[10, 0, 0, 112]",10.0.0.112,0.4589963224882034
c756d37e-e615-45ec-833e-a5a7e35862a8,46,Staff,2024-12-06 19:03:46,DELETE,/claims/status/6769,10.0.0.252,curl/7.68.0,200,0,19,10,0,0,252,2024-12-06,"[10, 0, 0, 252]",10.0.0.252,0.4399081865385242
567c2583-8209-4a39-b305-8b1314aa66bc,59,Nurse,2024-11-11 03:16:24,DELETE,/billing/invoices/5214?export=true&limit=500,10.0.0.247,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,1,3,10,0,0,247,2024-11-11,"[10, 0, 0, 247]",10.0.0.247,0.3947888575577228
2481b7a7-10e3-4984-833f-e43dc000f85b,51,Nurse,2025-01-02 10:12:02,DELETE,/patient/appointments/850,10.0.0.116,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,10,10,0,0,116,2025-01-02,"[10, 0, 0, 116]",10.0.0.116,0.11887086188612149
6d362a67-faad-4721-9cbb-a0053b805f5c,51,Nurse,2024-10-22 11:36:23,DELETE,/pharmacy/orders/7158,10.0.0.198,Python-urllib/3.9,200,0,11,10,0,0,198,2024-10-22,"[10, 0, 0, 198]",10.0.0.198,0.11887086188612149
08df4cba-8178-49a7-8efa-5d7f9fc65b64,51,Staff,2024-11-30 18:25:24,DELETE,/billing/invoices/8248?export=true&limit=500,72.10.143.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,1,18,72,10,143,109,2024-11-30,"[72, 10, 143, 109]",72.10.143.109,0.11887086188612149
192bddf4-7c39-4a76-9fd5-4c54a8de94bb,48,Nurse,2024-12-20 15:25:01,DELETE,/patient/insurance,10.0.0.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,15,10,0,0,27,2024-12-20,"[10, 0, 0, 27]",10.0.0.27,0.3114932566775631
3a27ab15-9886-4f7c-8eda-4c21645037cc,28,Nurse,2024-10-20 16:30:38,DELETE,/lab/tests/8829,10.0.0.191,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,16,10,0,0,191,2024-10-20,"[10, 0, 0, 191]",10.0.0.191,1.595642555287174
7c830357-e2f2-43a8-ac1e-03bce4a41e3e,39,Doctor,2024-11-23 03:42:19,DELETE,/pharmacy/orders/7543,10.0.0.104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,3,10,0,0,104,2024-11-23,"[10, 0, 0, 104]",10.0.0.104,0.8893604410518879
f324a56a-113f-4101-a7b5-36c05fadec9b,51,Nurse,2024-12-05 05:00:51,DELETE,/billing/invoices/6934?export=true&limit=500,10.0.0.120,curl/7.68.0,200,0,5,10,0,0,120,2024-12-05,"[10, 0, 0, 120]",10.0.0.120,0.11887086188612149
28c701ae-5da9-4b0f-a292-ac92134d37e9,46,Staff,2024-11-12 06:49:34,DELETE,/patient/scheduling/670,10.0.0.157,Mozilla/5.0 (X11; Linux x86_64),200,0,6,10,0,0,157,2024-11-12,"[10, 0, 0, 157]",10.0.0.157,0.4399081865385242
b40946a3-e838-4743-9075-3e282dfbbb69,70,Nurse,2025-01-02 01:35:36,DELETE,/patient/labs/3983,10.0.0.65,curl/7.68.0,200,0,1,10,0,0,65,2025-01-02,"[10, 0, 0, 65]",10.0.0.65,1.1010709717930087
95b01f9d-e473-460e-9cf6-647fdec5c8f5,64,Staff,2024-11-04 06:10:41,DELETE,/inventory/items/6956?export=true&limit=300,10.0.0.87,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,6,10,0,0,87,2024-11-04,"[10, 0, 0, 87]",10.0.0.87,0.7158261822101255
f92c2807-e1d2-48eb-ad38-bc4693006d20,63,Staff,2024-11-12 22:34:26,DELETE,/login/attempts/63?attempts=5,38.248.38.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,1,22,38,248,38,158,2024-11-12,"[38, 248, 38, 158]",38.248.38.158,0.651618717279645
6b059cce-7c36-4768-972a-4c1780a4ed0c,55,Staff,2024-11-01 07:51:23,DELETE,/patient/scheduling/929,10.0.0.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,7,10,0,0,24,2024-11-01,"[10, 0, 0, 24]",10.0.0.24,0.13795899783580068
fb18d199-bdad-44c5-bbd5-751eff4185d9,44,Nurse,2024-11-05 10:09:37,DELETE,/patient/appointments/confirm/824,10.0.0.247,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,10,10,0,0,247,2024-11-05,"[10, 0, 0, 247]",10.0.0.247,0.5683231163994853
9ae3a78e-ee17-4cd5-aaa7-cb64570fdb29,38,Nurse,2025-01-05 11:11:35,DELETE,/lab/tests/8299,10.0.0.45,curl/7.68.0,200,0,11,10,0,0,45,2025-01-05,"[10, 0, 0, 45]",10.0.0.45,0.9535679059823685
1f84febc-4337-4d20-9cee-6122e9b82e16,65,Staff,2024-10-22 06:26:19,DELETE,/inventory/items/8761?export=true&limit=300,10.0.0.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,6,10,0,0,98,2024-10-22,"[10, 0, 0, 98]",10.0.0.98,0.7800336471406061
3ec6dfb0-b212-4eb2-ba07-3feee01587dc,68,Staff,2024-11-21 12:40:10,DELETE,/lab/results/7114,10.0.0.6,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,12,10,0,0,6,2024-11-21,"[10, 0, 0, 6]",10.0.0.6,0.9726560419320477
048f4785-ddb3-4b26-a02d-03db55f0e98a,28,Nurse,2024-11-22 02:52:15,DELETE,/billing/invoices/8239?export=true&limit=500,10.0.0.195,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,2,10,0,0,195,2024-11-22,"[10, 0, 0, 195]",10.0.0.195,1.595642555287174
2b8736c4-cf7f-4959-92bf-c9ecb441ec08,61,Staff,2024-11-13 03:09:53,DELETE,/claims/status/9473,10.0.0.237,Mozilla/5.0 (X11; Linux x86_64),200,0,3,10,0,0,237,2024-11-13,"[10, 0, 0, 237]",10.0.0.237,0.5232037874186839
91f995a7-bcb2-4b52-9737-a5cdad58562f,47,Nurse,2024-12-18 20:11:04,DELETE,/patient/appointments/confirm/529,10.0.0.166,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,20,10,0,0,166,2024-12-18,"[10, 0, 0, 166]",10.0.0.166,0.37570072160804363
d146efc1-6be7-4d27-8cfe-752879b4c428,42,Nurse,2024-10-20 21:29:03,DELETE,/patient/labs/7519,10.0.0.80,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,21,10,0,0,80,2024-10-20,"[10, 0, 0, 80]",10.0.0.80,0.6967380462604463
66b47685-b598-4566-a0e9-1b804ecfdde2,28,Nurse,2025-01-13 08:42:44,DELETE,/patient/appointments/718,10.0.0.9,Python-urllib/3.9,200,0,8,10,0,0,9,2025-01-13,"[10, 0, 0, 9]",10.0.0.9,1.595642555287174
9a92e6d2-1ba4-49ca-a14e-a04eec830830,63,Admin,2024-11-22 07:33:43,DELETE,/login/attempts/63?attempts=5,61.59.37.153,Python-urllib/3.9,200,1,7,61,59,37,153,2024-11-22,"[61, 59, 37, 153]",61.59.37.153,0.651618717279645
6594946d-8190-42cc-9e83-8d7e080535fb,64,Admin,2024-11-29 05:13:28,DELETE,/admin/logs/67,10.0.0.191,Python-urllib/3.9,200,0,5,10,0,0,191,2024-11-29,"[10, 0, 0, 191]",10.0.0.191,0.7158261822101255
611bec0d-6b1e-4e32-b12a-bb8b73c3c3ed,51,Doctor,2024-11-06 22:31:47,DELETE,/pharmacy/refills/5382,10.0.0.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,22,10,0,0,231,2024-11-06,"[10, 0, 0, 231]",10.0.0.231,0.11887086188612149
142d9951-d8a1-4649-8761-c4a1d08b921c,68,Nurse,2024-12-17 07:30:19,DELETE,/lab/tests/9922,10.0.0.48,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,7,10,0,0,48,2024-12-17,"[10, 0, 0, 48]",10.0.0.48,0.9726560419320477
70ae34d9-6009-4932-b2cf-b52dde6aab3a,68,Nurse,2025-01-01 03:42:13,DELETE,/lab/tests/8278,10.0.0.64,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,3,10,0,0,64,2025-01-01,"[10, 0, 0, 64]",10.0.0.64,0.9726560419320477
3cc82813-5e9d-4bce-89af-b3f7253ff90f,65,Admin,2024-11-17 04:36:18,DELETE,/admin/settings/61,10.0.0.170,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,4,10,0,0,170,2024-11-17,"[10, 0, 0, 170]",10.0.0.170,0.7800336471406061
cad2a859-3ba0-43b0-b6b9-f2185b80b9cc,70,Admin,2024-12-13 20:11:09,DELETE,/admin/logs/62,10.0.0.84,curl/7.68.0,200,0,20,10,0,0,84,2024-12-13,"[10, 0, 0, 84]",10.0.0.84,1.1010709717930087
61ec453e-6b8e-4785-b97f-627ea8b5393b,67,Staff,2025-01-04 11:26:45,DELETE,/pharmacy/refills/5473,10.0.0.242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,11,10,0,0,242,2025-01-04,"[10, 0, 0, 242]",10.0.0.242,0.9084485770015671
48ee6f32-1b2f-4593-bce2-de29d29704ad,51,Nurse,2024-12-27 22:40:58,DELETE,/pharmacy/refills/5424,10.0.0.209,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,22,10,0,0,209,2024-12-27,"[10, 0, 0, 209]",10.0.0.209,0.11887086188612149
0864226b-375d-42d8-940f-e47e151ce100,38,Nurse,2024-12-14 19:28:38,PUT,/patient/records/8719?export=true&limit=1000,10.0.0.74,curl/7.68.0,404,1,19,10,0,0,74,2024-12-14,"[10, 0, 0, 74]",10.0.0.74,0.9535679059823685
18f288b0-6fc1-4f9b-b44b-96fa6cdfff8d,3,Doctor,2024-11-04 09:15:38,DELETE,/patient/labs/7242,10.0.0.128,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,9,10,0,0,128,2024-11-04,"[10, 0, 0, 128]",10.0.0.128,3.2008291785491876
3d5167e2-cb9f-475c-87fe-7a93b72cc7fe,51,Nurse,2024-12-17 00:10:22,DELETE,/pharmacy/refills/7227,10.0.0.239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,0,10,0,0,239,2024-12-17,"[10, 0, 0, 239]",10.0.0.239,0.11887086188612149
cfe8cb9d-4baf-4d08-9578-cf72beacd9f2,56,Nurse,2024-12-08 10:01:45,PUT,/patient/records/6460?export=true&limit=1000,10.0.0.225,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,1,10,10,0,0,225,2024-12-08,"[10, 0, 0, 225]",10.0.0.225,0.2021664627662812
1395adb5-bbbf-4482-8a8e-ddbcf1d7f6c4,37,Doctor,2025-01-10 06:40:16,DELETE,/pharmacy/orders/7021,10.0.0.236,Python-urllib/3.9,200,0,6,10,0,0,236,2025-01-10,"[10, 0, 0, 236]",10.0.0.236,1.017775370912849
5ec39a1b-0523-45f3-8779-cb2bf821b6ca,67,Staff,2024-12-10 21:18:55,DELETE,/login/attempts/67?attempts=5,183.233.238.227,curl/7.68.0,200,1,21,183,233,238,227,2024-12-10,"[183, 233, 238, 227]",183.233.238.227,0.9084485770015671
2068c971-5d94-49c7-8a9c-5bb8bc2e9379,19,Doctor,2024-12-26 09:57:31,DELETE,/patient/labs/3492,10.0.0.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,9,10,0,0,50,2024-12-26,"[10, 0, 0, 50]",10.0.0.50,2.173509739661499
541f1613-34ab-422f-93b5-ba3ebef995b6,64,Staff,2024-11-09 09:08:03,DELETE,/inventory/items/4381?export=true&limit=300,10.0.0.251,curl/7.68.0,200,0,9,10,0,0,251,2024-11-09,"[10, 0, 0, 251]",10.0.0.251,0.7158261822101255
005dccb0-4202-4bb9-9b90-d422464a8dd9,62,Staff,2024-12-14 11:54:27,DELETE,/billing/invoices/4521?export=true&limit=500,10.0.0.186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,11,10,0,0,186,2024-12-14,"[10, 0, 0, 186]",10.0.0.186,0.5874112523491645
20e5e347-1c2c-4049-a3b2-1cd8ff2af0b2,64,Staff,2024-11-25 13:52:50,PUT,/billing/invoices/3518?export=true&limit=500,10.0.0.218,Mozilla/5.0 (X11; Linux x86_64),404,1,13,10,0,0,218,2024-11-25,"[10, 0, 0, 218]",10.0.0.218,0.7158261822101255
22bd16f2-5919-486c-8062-cd7f5c3bcb89,63,Staff,2024-11-07 02:53:34,DELETE,/billing/invoices/8390?export=true&limit=500,10.0.0.230,Mozilla/5.0 (X11; Linux x86_64),200,0,2,10,0,0,230,2024-11-07,"[10, 0, 0, 230]",10.0.0.230,0.651618717279645
e5af2c86-d7f9-4b9d-a1d5-37ac8881e86b,66,Nurse,2025-01-03 10:51:52,DELETE,/pharmacy/refills/8878,10.0.0.145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,10,10,0,0,145,2025-01-03,"[10, 0, 0, 145]",10.0.0.145,0.8442411120710867
57328c4e-4655-4a53-acda-e8a5c057b472,66,Admin,2024-12-15 05:45:07,DELETE,/admin/settings/64,10.0.0.157,Python-urllib/3.9,200,0,5,10,0,0,157,2024-12-15,"[10, 0, 0, 157]",10.0.0.157,0.8442411120710867
59a4c32e-8d29-426c-9c2f-4e71e352731f,58,Doctor,2024-12-11 06:47:33,DELETE,/pharmacy/refills/8677,10.0.0.195,curl/7.68.0,200,0,6,10,0,0,195,2024-12-11,"[10, 0, 0, 195]",10.0.0.195,0.3305813926272423
976bec68-35e6-4553-bb2c-9077ad13732a,67,Staff,2025-01-17 07:40:07,DELETE,/pharmacy/refills/8660,10.0.0.207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,7,10,0,0,207,2025-01-17,"[10, 0, 0, 207]",10.0.0.207,0.9084485770015671
8b1e212a-ee0c-431f-8b28-ff39b23b8242,61,Staff,2024-11-11 11:23:48,DELETE,/pharmacy/refills/8316,10.0.0.107,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,11,10,0,0,107,2024-11-11,"[10, 0, 0, 107]",10.0.0.107,0.5232037874186839
818ad4e7-7118-4b69-9ae2-fbde0b227b7e,69,Staff,2024-11-25 11:06:55,DELETE,/pharmacy/refills/8604,10.0.0.173,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,11,10,0,0,173,2024-11-25,"[10, 0, 0, 173]",10.0.0.173,1.0368635068625283
204ac41d-f4a2-43eb-aa87-e4ea20b3b4dc,68,Staff,2024-11-06 10:53:34,PUT,/billing/invoices/9958?export=true&limit=500,10.0.0.175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",404,1,10,10,0,0,175,2024-11-06,"[10, 0, 0, 175]",10.0.0.175,0.9726560419320477
5c4fe33e-8ca4-4663-91ce-4f535258cf87,44,Staff,2025-01-04 13:44:21,DELETE,/login/attempts/44?attempts=5,132.42.192.98,curl/7.68.0,200,1,13,132,42,192,98,2025-01-04,"[132, 42, 192, 98]",132.42.192.98,0.5683231163994853
b408aaa4-9736-4356-b8c0-fb994a100e3c,44,Doctor,2025-01-14 04:36:12,DELETE,/patient/records/4796?export=true&limit=1000,10.0.0.168,Mozilla/5.0 (X11; Linux x86_64),200,1,4,10,0,0,168,2025-01-14,"[10, 0, 0, 168]",10.0.0.168,0.5683231163994853
131be6bd-0247-48c0-9833-153d1ce0f84b,42,Doctor,2024-10-26 12:47:16,PUT,/patient/records/8407?export=true&limit=1000,10.0.0.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,1,12,10,0,0,78,2024-10-26,"[10, 0, 0, 78]",10.0.0.78,0.6967380462604463
04f1e957-8970-45cb-9ad5-009b9506959f,54,Nurse,2025-01-09 12:20:12,DELETE,/patient/insurance,10.0.0.124,Python-urllib/3.9,200,0,12,10,0,0,124,2025-01-09,"[10, 0, 0, 124]",10.0.0.124,0.07375153290532013
0cbed58d-16ff-4d25-ad91-b0eebe40b79b,38,Nurse,2025-01-04 18:59:55,PUT,/patient/records/1102?export=true&limit=1000,10.0.0.161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,1,18,10,0,0,161,2025-01-04,"[10, 0, 0, 161]",10.0.0.161,0.9535679059823685
315f5e05-429d-49cb-acc4-66ba027aa5a1,62,Staff,2024-11-02 15:03:51,PUT,/inventory/items/6608?export=true&limit=300,155.205.65.159,curl/7.68.0,404,1,15,155,205,65,159,2024-11-02,"[155, 205, 65, 159]",155.205.65.159,0.5874112523491645
41b8952a-0045-480a-838a-68ebc2f5e93d,62,Staff,2024-10-25 10:51:48,DELETE,/pharmacy/refills/5086,10.0.0.46,Mozilla/5.0 (X11; Linux x86_64),200,0,10,10,0,0,46,2024-10-25,"[10, 0, 0, 46]",10.0.0.46,0.5874112523491645
e536ba59-e185-42b0-bf95-d38a943368b1,63,Admin,2024-12-12 07:22:58,DELETE,/admin/logs/70,10.0.0.69,Mozilla/5.0 (X11; Linux x86_64),200,0,7,10,0,0,69,2024-12-12,"[10, 0, 0, 69]",10.0.0.69,0.651618717279645
4deb6fa2-2b60-4835-82d0-c2c1d3ff93de,56,Nurse,2024-10-20 20:46:33,DELETE,/login/attempts/56?attempts=5,60.218.162.75,curl/7.68.0,200,1,20,60,218,162,75,2024-10-20,"[60, 218, 162, 75]",60.218.162.75,0.2021664627662812
14049db3-3aa9-45e6-ba93-6fa7814b5946,8,Doctor,2024-12-08 17:23:25,PUT,/billing/invoices/7422?export=true&limit=500,10.0.0.79,curl/7.68.0,404,1,17,10,0,0,79,2024-12-08,"[10, 0, 0, 79]",10.0.0.79,2.879791853896785
016bea7c-1c36-44e1-be3d-76d0458ca835,60,Staff,2024-12-17 09:28:20,DELETE,/pharmacy/refills/7303,10.0.0.85,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,9,10,0,0,85,2024-12-17,"[10, 0, 0, 85]",10.0.0.85,0.4589963224882034
