LogID,UserID,Role,Timestamp,HTTP_Method,Endpoint,IP_Address,User_Agent,HTTP_Response,Anomalous,Hour,IP_First_Octet,IP_Second_Octet,IP_Third_Octet,IP_Fourth_Octet,Date,IP_Octets,IP_Combined,UserID_Zscore
0c08038a-74bb-448f-9df0-c30e887f62c2,3,Doctor,2024-11-07 06:49:39,GET,/patient/labs/4988,10.0.0.247,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,6,10,0,0,247,2024-11-07,"[10, 0, 0, 247]",10.0.0.247,3.2008291785491876
d9d71cc6-8311-4214-b2e3-7be945463f88,3,Doctor,2024-12-27 04:08:43,GET,/patient/records/8462?export=true&limit=1000,10.0.0.23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,4,10,0,0,23,2024-12-27,"[10, 0, 0, 23]",10.0.0.23,3.2008291785491876
2e12cdb7-b18b-49b0-9399-1b56ff66ac0e,3,Doctor,2025-01-06 01:47:46,PUT,/patient/appointments/confirm/978,10.0.0.121,Mozilla/5.0 (X11; Linux x86_64),200,0,1,10,0,0,121,2025-01-06,"[10, 0, 0, 121]",10.0.0.121,3.2008291785491876
fb1ee5a0-4b2c-4476-b046-eb8e68d0ef81,2,Doctor,2024-11-28 12:55:31,GET,/lab/tests/7921,10.0.0.114,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,12,10,0,0,114,2024-11-28,"[10, 0, 0, 114]",10.0.0.114,3.265036643479668
64754453-37fe-4f91-880c-9880a0ef2f35,2,Doctor,2024-11-21 09:18:37,DELETE,/pharmacy/refills/9393,10.0.0.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",302,0,9,10,0,0,109,2024-11-21,"[10, 0, 0, 109]",10.0.0.109,3.265036643479668
d174b2bb-eec2-4bc0-8e16-3e9a3c8996cf,2,Doctor,2024-10-31 08:57:46,GET,/claims/status/8934,10.0.0.64,curl/7.68.0,304,0,8,10,0,0,64,2024-10-31,"[10, 0, 0, 64]",10.0.0.64,3.265036643479668
3cb80df9-8471-4112-9d5e-72eb752d43ad,3,Doctor,2024-11-08 07:22:21,GET,/patient/appointments/cancel/638,10.0.0.76,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,7,10,0,0,76,2024-11-08,"[10, 0, 0, 76]",10.0.0.76,3.2008291785491876
d6d315c0-8d85-4d65-8e7e-eb4673bffa17,2,Doctor,2024-12-29 17:19:13,POST,/patient/appointments/870,10.0.0.135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,17,10,0,0,135,2024-12-29,"[10, 0, 0, 135]",10.0.0.135,3.265036643479668
58247451-b2ae-4188-abe9-b7c29d363d3d,3,Doctor,2024-11-03 12:04:33,DELETE,/pharmacy/refills/8381,10.0.0.128,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,12,10,0,0,128,2024-11-03,"[10, 0, 0, 128]",10.0.0.128,3.2008291785491876
e84b86f9-ccae-4973-8955-360b00a31a64,2,Doctor,2024-10-22 12:43:47,DELETE,/inventory/items/8009?export=true&limit=300,16.123.22.117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",404,1,12,16,123,22,117,2024-10-22,"[16, 123, 22, 117]",16.123.22.117,3.265036643479668
78d35636-5b23-43ee-bbfb-3d5a0886192b,3,Doctor,2024-12-14 12:53:06,PUT,/billing/invoices/3353?export=true&limit=500,10.0.0.187,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),500,1,12,10,0,0,187,2024-12-14,"[10, 0, 0, 187]",10.0.0.187,3.2008291785491876
540d8bde-12dc-448f-af04-02b0d7d6e2df,2,Doctor,2025-01-02 09:50:15,POST,/lab/tests/8972,10.0.0.101,curl/7.68.0,200,0,9,10,0,0,101,2025-01-02,"[10, 0, 0, 101]",10.0.0.101,3.265036643479668
144517bb-a046-4c5a-b8e5-e1a2338eae8f,2,Doctor,2024-12-12 10:27:56,GET,/pharmacy/refills/9615,10.0.0.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,10,10,0,0,70,2024-12-12,"[10, 0, 0, 70]",10.0.0.70,3.265036643479668
f77baca1-b266-4c88-b855-9bf368b27481,2,Doctor,2024-11-07 11:24:23,PUT,/patient/appointments/cancel/950,10.0.0.231,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),302,0,11,10,0,0,231,2024-11-07,"[10, 0, 0, 231]",10.0.0.231,3.265036643479668
8fcaafc7-276c-44fa-b9a4-af56d6e5b9f9,2,Doctor,2024-11-24 01:50:58,POST,/pharmacy/refills/8024,10.0.0.179,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,1,10,0,0,179,2024-11-24,"[10, 0, 0, 179]",10.0.0.179,3.265036643479668
eb3c2d7e-9578-46cb-8a9f-1127aba68b9e,3,Doctor,2024-11-13 04:27:48,PUT,/patient/labs/9677,10.0.0.40,curl/7.68.0,200,0,4,10,0,0,40,2024-11-13,"[10, 0, 0, 40]",10.0.0.40,3.2008291785491876
06c1e9f5-23bd-4178-813a-5bc01c79e3d2,2,Doctor,2025-01-03 03:55:50,GET,/lab/tests/9675,10.0.0.25,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,3,10,0,0,25,2025-01-03,"[10, 0, 0, 25]",10.0.0.25,3.265036643479668
7551cf0d-aca1-4c16-92ed-65ad2787d8ed,2,Doctor,2024-11-21 05:35:18,GET,/patient/labs/9260,10.0.0.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,5,10,0,0,247,2024-11-21,"[10, 0, 0, 247]",10.0.0.247,3.265036643479668
47559057-2183-4e15-b540-43ed4e58d323,3,Doctor,2024-12-20 23:45:07,POST,/billing/invoices/2603?export=true&limit=500,10.0.0.233,Python-urllib/3.9,200,0,23,10,0,0,233,2024-12-20,"[10, 0, 0, 233]",10.0.0.233,3.2008291785491876
3d55b15c-9a3c-477e-af56-b79dbb7d2165,2,Doctor,2024-10-21 18:37:00,GET,/patient/appointments/566,10.0.0.18,Mozilla/5.0 (X11; Linux x86_64),304,0,18,10,0,0,18,2024-10-21,"[10, 0, 0, 18]",10.0.0.18,3.265036643479668
89004419-abea-4f7f-8fc1-2527bad9e4a4,3,Doctor,2025-01-01 08:48:56,GET,/billing/invoices/9894?export=true&limit=500,10.0.0.71,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,8,10,0,0,71,2025-01-01,"[10, 0, 0, 71]",10.0.0.71,3.2008291785491876
de3d6753-a97b-4948-8fa1-5aa17dfcdc08,3,Doctor,2025-01-09 06:09:49,GET,/patient/appointments/705,10.0.0.88,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,6,10,0,0,88,2025-01-09,"[10, 0, 0, 88]",10.0.0.88,3.2008291785491876
2c5dc7ed-326d-4dbe-9315-f5784597ad31,3,Doctor,2024-11-07 01:12:34,GET,/pharmacy/orders/9534,10.0.0.3,curl/7.68.0,302,0,1,10,0,0,3,2024-11-07,"[10, 0, 0, 3]",10.0.0.3,3.2008291785491876
3a47c7f1-724d-4782-95af-6e2f931c1c11,2,Doctor,2024-12-01 04:04:05,POST,/lab/tests/9829,10.0.0.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,4,10,0,0,163,2024-12-01,"[10, 0, 0, 163]",10.0.0.163,3.265036643479668
f979584f-16a1-433d-a7bc-92362c825ec7,3,Doctor,2024-11-30 11:12:13,PATCH,/patient/insurance,10.0.0.182,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,11,10,0,0,182,2024-11-30,"[10, 0, 0, 182]",10.0.0.182,3.2008291785491876
0ca4ba79-facf-407b-8c15-2762c8be5954,2,Doctor,2024-10-31 06:19:10,GET,/patient/appointments/cancel/633,10.0.0.150,Python-urllib/3.9,304,0,6,10,0,0,150,2024-10-31,"[10, 0, 0, 150]",10.0.0.150,3.265036643479668
5e876ca6-164e-4a98-9d4d-fea7ab6ef857,2,Doctor,2025-01-13 13:50:04,GET,/patient/appointments/cancel/612,10.0.0.35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,13,10,0,0,35,2025-01-13,"[10, 0, 0, 35]",10.0.0.35,3.265036643479668
b0d59e67-1627-446d-b577-fa4d6866e0fc,2,Doctor,2024-12-22 06:48:48,DELETE,/billing/invoices/4496?export=true&limit=500,10.0.0.195,curl/7.68.0,200,0,6,10,0,0,195,2024-12-22,"[10, 0, 0, 195]",10.0.0.195,3.265036643479668
ade7320f-30ce-4eb8-a335-8fa3651a39bc,3,Doctor,2024-12-14 01:22:09,POST,/patient/appointments/cancel/756,10.0.0.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,1,10,0,0,171,2024-12-14,"[10, 0, 0, 171]",10.0.0.171,3.2008291785491876
f66bce3b-5668-4361-98f6-3ebcb4439ade,2,Doctor,2024-11-29 10:26:35,GET,/pharmacy/refills/7648,10.0.0.45,curl/7.68.0,200,0,10,10,0,0,45,2024-11-29,"[10, 0, 0, 45]",10.0.0.45,3.265036643479668
d22eee5f-2e8b-4a34-bfee-043a38b2363c,2,Doctor,2024-12-09 04:25:00,DELETE,/patient/appointments/770,10.0.0.188,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,4,10,0,0,188,2024-12-09,"[10, 0, 0, 188]",10.0.0.188,3.265036643479668
67af63a5-2560-4c30-b91d-aec810db6844,2,Doctor,2024-10-28 09:56:55,HEAD,/claims/status/7273,10.0.0.58,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,9,10,0,0,58,2024-10-28,"[10, 0, 0, 58]",10.0.0.58,3.265036643479668
6dbc14e3-fc8d-453b-8f9e-ae00ae2f3b22,3,Doctor,2024-11-21 05:34:57,GET,/patient/appointments/cancel/879,10.0.0.29,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,5,10,0,0,29,2024-11-21,"[10, 0, 0, 29]",10.0.0.29,3.2008291785491876
15cd300c-df15-4431-a116-087f2dea4933,2,Doctor,2024-12-26 23:28:21,GET,/pharmacy/refills/9336,10.0.0.252,Python-urllib/3.9,201,0,23,10,0,0,252,2024-12-26,"[10, 0, 0, 252]",10.0.0.252,3.265036643479668
59f17d0d-7801-4c2e-b23f-9aa5a765b5d1,3,Doctor,2024-11-29 14:46:06,GET,/lab/results/8805,10.0.0.64,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,14,10,0,0,64,2024-11-29,"[10, 0, 0, 64]",10.0.0.64,3.2008291785491876
800a52cc-4412-44a5-99a1-c179b8de6cff,2,Doctor,2025-01-17 11:17:06,GET,/pharmacy/orders/7436,10.0.0.143,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),302,0,11,10,0,0,143,2025-01-17,"[10, 0, 0, 143]",10.0.0.143,3.265036643479668
8824fc39-a6c0-4863-9d10-09ae60f699c5,3,Doctor,2025-01-03 11:02:28,GET,/claims/status/4961,10.0.0.183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),201,0,11,10,0,0,183,2025-01-03,"[10, 0, 0, 183]",10.0.0.183,3.2008291785491876
d33594b8-bdf3-43df-8622-eec1305644f3,3,Doctor,2024-12-06 06:14:38,GET,/patient/appointments/747,10.0.0.180,Mozilla/5.0 (X11; Linux x86_64),200,0,6,10,0,0,180,2024-12-06,"[10, 0, 0, 180]",10.0.0.180,3.2008291785491876
d3cc9499-2f51-4675-8718-f8e2a5259d05,2,Doctor,2024-10-26 13:13:16,POST,/patient/labs/8739,10.0.0.139,curl/7.68.0,200,0,13,10,0,0,139,2024-10-26,"[10, 0, 0, 139]",10.0.0.139,3.265036643479668
7de999e5-c008-4136-9027-37b2a9bc6323,2,Doctor,2024-12-16 08:09:57,GET,/patient/labs/8815,10.0.0.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,8,10,0,0,106,2024-12-16,"[10, 0, 0, 106]",10.0.0.106,3.265036643479668
3322ab5e-c72b-43b7-9611-88c481774eb7,3,Doctor,2024-12-07 04:22:31,GET,/patient/labs/6784,10.0.0.225,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,4,10,0,0,225,2024-12-07,"[10, 0, 0, 225]",10.0.0.225,3.2008291785491876
c0a4df71-2da7-4ba8-b374-a86e33f1226a,3,Doctor,2024-10-24 21:39:52,GET,/patient/appointments/confirm/724,10.0.0.77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,21,10,0,0,77,2024-10-24,"[10, 0, 0, 77]",10.0.0.77,3.2008291785491876
73bfc6a0-2ce2-4ac5-beaa-b7403b359dd2,2,Doctor,2024-11-05 11:23:39,GET,/patient/labs/8924,10.0.0.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,11,10,0,0,33,2024-11-05,"[10, 0, 0, 33]",10.0.0.33,3.265036643479668
f7c698f5-fd45-4855-8abd-7e6a407d2ec2,3,Doctor,2024-12-01 08:43:32,GET,/lab/results/7147,10.0.0.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",302,0,8,10,0,0,198,2024-12-01,"[10, 0, 0, 198]",10.0.0.198,3.2008291785491876
cd253470-eb97-413f-b139-c63ad50cb58d,2,Doctor,2024-11-05 03:11:26,GET,/patient/appointments/cancel/569,10.0.0.242,Mozilla/5.0 (X11; Linux x86_64),200,0,3,10,0,0,242,2024-11-05,"[10, 0, 0, 242]",10.0.0.242,3.265036643479668
88a93ef0-32e5-4623-8012-3c7004f6888f,2,Doctor,2025-01-13 00:24:32,OPTIONS,/lab/results/8044,10.0.0.157,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,0,10,0,0,157,2025-01-13,"[10, 0, 0, 157]",10.0.0.157,3.265036643479668
354ed120-962a-4cdb-85d6-ca15c5576c6d,2,Doctor,2024-12-13 19:42:30,POST,/billing/invoices/7236?export=true&limit=500,10.0.0.60,Python-urllib/3.9,200,0,19,10,0,0,60,2024-12-13,"[10, 0, 0, 60]",10.0.0.60,3.265036643479668
453e416a-4464-4ab1-93ff-0dfbaf1dde36,3,Doctor,2024-12-25 00:07:25,GET,/lab/tests/9422,10.0.0.170,curl/7.68.0,200,0,0,10,0,0,170,2024-12-25,"[10, 0, 0, 170]",10.0.0.170,3.2008291785491876
ddb9aaed-ff39-4af3-90ac-276ce3ef26cc,3,Doctor,2024-12-25 09:05:43,GET,/lab/tests/9374,10.0.0.56,curl/7.68.0,200,0,9,10,0,0,56,2024-12-25,"[10, 0, 0, 56]",10.0.0.56,3.2008291785491876
4cfeabba-ffe3-4711-9c57-70961ba84ad5,2,Doctor,2024-12-08 01:21:06,GET,/patient/insurance,10.0.0.213,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,1,10,0,0,213,2024-12-08,"[10, 0, 0, 213]",10.0.0.213,3.265036643479668
cccbf962-17f2-4652-a152-5188e810e91f,2,Doctor,2024-10-27 03:14:18,GET,/claims/status/4224,10.0.0.144,curl/7.68.0,200,0,3,10,0,0,144,2024-10-27,"[10, 0, 0, 144]",10.0.0.144,3.265036643479668
a15ad6b9-f842-4054-b6a6-7b24b076dfcb,3,Doctor,2024-11-25 07:21:41,POST,/lab/results/8621,10.0.0.13,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,7,10,0,0,13,2024-11-25,"[10, 0, 0, 13]",10.0.0.13,3.2008291785491876
c8823e2b-594d-4472-bcc7-00a7d2635a9f,2,Doctor,2025-01-10 01:28:35,GET,/patient/appointments/confirm/513,10.0.0.42,curl/7.68.0,200,0,1,10,0,0,42,2025-01-10,"[10, 0, 0, 42]",10.0.0.42,3.265036643479668
8952389c-2bea-462b-b78f-f6d70deee54c,2,Doctor,2024-11-19 01:30:37,GET,/patient/labs/2148,10.0.0.143,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,1,10,0,0,143,2024-11-19,"[10, 0, 0, 143]",10.0.0.143,3.265036643479668
0e00a8c1-64f4-47e1-a964-8a602dd9564a,2,Doctor,2024-12-27 03:39:33,GET,/lab/tests/7622,10.0.0.249,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),304,0,3,10,0,0,249,2024-12-27,"[10, 0, 0, 249]",10.0.0.249,3.265036643479668
a6f342e0-0063-4d17-ae46-63e7f7bdd41b,3,Doctor,2024-12-09 21:49:27,GET,/patient/labs/5683,10.0.0.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,21,10,0,0,81,2024-12-09,"[10, 0, 0, 81]",10.0.0.81,3.2008291785491876
1000b0aa-42b4-49fd-ad90-a4a709da13d4,2,Doctor,2025-01-16 07:45:13,GET,/patient/appointments/cancel/735,10.0.0.126,curl/7.68.0,200,0,7,10,0,0,126,2025-01-16,"[10, 0, 0, 126]",10.0.0.126,3.265036643479668
22dffca5-e014-4efe-aad8-6d6ff598479c,3,Doctor,2024-11-03 01:42:36,GET,/lab/tests/7334,10.0.0.169,Mozilla/5.0 (X11; Linux x86_64),302,0,1,10,0,0,169,2024-11-03,"[10, 0, 0, 169]",10.0.0.169,3.2008291785491876
81188596-77c9-42bb-a50b-f917310b205e,3,Doctor,2024-12-27 10:25:03,GET,/billing/invoices/9158?export=true&limit=500,10.0.0.35,Mozilla/5.0 (X11; Linux x86_64),200,0,10,10,0,0,35,2024-12-27,"[10, 0, 0, 35]",10.0.0.35,3.2008291785491876
58abbf88-e96b-4b10-adfc-48b0e32e9276,3,Doctor,2024-10-27 02:34:21,POST,/patient/labs/4408,10.0.0.85,Mozilla/5.0 (X11; Linux x86_64),201,0,2,10,0,0,85,2024-10-27,"[10, 0, 0, 85]",10.0.0.85,3.2008291785491876
fbcfaf5d-a254-48d0-ba1f-aeb76aa7918d,3,Doctor,2024-12-17 04:03:26,GET,/lab/tests/8129,10.0.0.91,Python-urllib/3.9,200,0,4,10,0,0,91,2024-12-17,"[10, 0, 0, 91]",10.0.0.91,3.2008291785491876
53ddedc0-51e4-4ecd-920e-d9f8f5ffb9f7,3,Doctor,2024-11-02 06:25:46,POST,/lab/results/7185,10.0.0.167,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,6,10,0,0,167,2024-11-02,"[10, 0, 0, 167]",10.0.0.167,3.2008291785491876
f181d61d-af20-428b-9de9-670748ec1f31,3,Doctor,2024-11-23 09:27:42,DELETE,/lab/tests/9868,10.0.0.241,curl/7.68.0,302,0,9,10,0,0,241,2024-11-23,"[10, 0, 0, 241]",10.0.0.241,3.2008291785491876
ffb3394b-09ee-4cfc-a577-219e4634442f,2,Doctor,2024-11-12 10:23:09,POST,/patient/appointments/confirm/935,10.0.0.9,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,10,10,0,0,9,2024-11-12,"[10, 0, 0, 9]",10.0.0.9,3.265036643479668
c8cb5457-a1aa-45f9-b76a-0d99078351cd,3,Doctor,2024-11-24 04:23:04,GET,/lab/results/8554,10.0.0.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,4,10,0,0,243,2024-11-24,"[10, 0, 0, 243]",10.0.0.243,3.2008291785491876
b14d0545-0c61-4b09-a334-027d79e4093b,2,Doctor,2024-11-30 11:04:33,GET,/patient/records/6258?export=true&limit=1000,10.0.0.88,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,11,10,0,0,88,2024-11-30,"[10, 0, 0, 88]",10.0.0.88,3.265036643479668
57940627-5972-4875-b96f-0d5d20ace180,2,Doctor,2025-01-14 13:00:14,PUT,/pharmacy/refills/9447,10.0.0.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",302,0,13,10,0,0,4,2025-01-14,"[10, 0, 0, 4]",10.0.0.4,3.265036643479668
83f7f3fc-3818-40a1-afc4-8747ac959a97,2,Doctor,2024-10-31 20:12:21,POST,/patient/appointments/807,10.0.0.205,Python-urllib/3.9,200,0,20,10,0,0,205,2024-10-31,"[10, 0, 0, 205]",10.0.0.205,3.265036643479668
ed0ca96a-8271-43c4-a28f-5745c03f996e,3,Doctor,2024-11-17 10:03:20,GET,/patient/insurance,10.0.0.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,10,10,0,0,50,2024-11-17,"[10, 0, 0, 50]",10.0.0.50,3.2008291785491876
65f6b915-d99e-4f6d-9a83-d9cd62523e3f,3,Doctor,2024-11-17 08:36:43,OPTIONS,/patient/insurance,10.0.0.199,Mozilla/5.0 (X11; Linux x86_64),200,0,8,10,0,0,199,2024-11-17,"[10, 0, 0, 199]",10.0.0.199,3.2008291785491876
090b07f6-b888-4526-a839-2a34254cc4c0,2,Doctor,2024-12-29 07:42:09,GET,/patient/records/5361?export=true&limit=1000,10.0.0.31,curl/7.68.0,200,0,7,10,0,0,31,2024-12-29,"[10, 0, 0, 31]",10.0.0.31,3.265036643479668
d177fd80-ff2c-45d8-9615-6ff266f2b8ed,2,Doctor,2024-12-21 11:54:11,PUT,/patient/appointments/626,10.0.0.43,curl/7.68.0,200,0,11,10,0,0,43,2024-12-21,"[10, 0, 0, 43]",10.0.0.43,3.265036643479668
a7570c1f-0249-4754-8da3-9a73ed1b2744,2,Doctor,2024-11-21 15:47:02,POST,/patient/records/5452?export=true&limit=1000,10.0.0.182,Python-urllib/3.9,200,0,15,10,0,0,182,2024-11-21,"[10, 0, 0, 182]",10.0.0.182,3.265036643479668
6ed54fd0-e12d-464e-a9bd-5e5875486992,2,Doctor,2024-12-16 01:43:55,GET,/patient/labs/1444,10.0.0.90,Python-urllib/3.9,200,0,1,10,0,0,90,2024-12-16,"[10, 0, 0, 90]",10.0.0.90,3.265036643479668
d848fd28-3a47-4ddc-9ebd-9f8a5fea4685,2,Doctor,2024-12-09 07:21:17,GET,/patient/appointments/cancel/800,10.0.0.226,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,7,10,0,0,226,2024-12-09,"[10, 0, 0, 226]",10.0.0.226,3.265036643479668
b27e132a-04ad-4baf-858f-1db0adbfb227,3,Doctor,2024-11-16 23:25:49,GET,/patient/appointments/726,10.0.0.24,Python-urllib/3.9,200,0,23,10,0,0,24,2024-11-16,"[10, 0, 0, 24]",10.0.0.24,3.2008291785491876
fbf4e9ed-8666-42b7-965a-fc7da985404c,2,Doctor,2024-12-20 08:58:52,POST,/patient/appointments/cancel/563,10.0.0.38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,8,10,0,0,38,2024-12-20,"[10, 0, 0, 38]",10.0.0.38,3.265036643479668
0ab93af1-5ad3-41b3-bb8a-6096800bc7e7,3,Doctor,2024-11-06 07:03:29,GET,/patient/labs/6533,10.0.0.112,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,7,10,0,0,112,2024-11-06,"[10, 0, 0, 112]",10.0.0.112,3.2008291785491876
ceef142d-0bbd-4ecf-8d0f-bc9370334577,2,Doctor,2024-12-08 07:14:48,PUT,/pharmacy/refills/6344,10.0.0.60,curl/7.68.0,201,0,7,10,0,0,60,2024-12-08,"[10, 0, 0, 60]",10.0.0.60,3.265036643479668
4a854770-a4c7-4a56-b031-6986702fdd53,3,Doctor,2024-12-11 08:06:20,GET,/pharmacy/refills/9500,10.0.0.22,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,8,10,0,0,22,2024-12-11,"[10, 0, 0, 22]",10.0.0.22,3.2008291785491876
17d368df-9d52-417d-a7e3-e612a68fcd85,2,Doctor,2025-01-04 11:46:23,GET,/lab/tests/9432,10.0.0.106,Mozilla/5.0 (X11; Linux x86_64),200,0,11,10,0,0,106,2025-01-04,"[10, 0, 0, 106]",10.0.0.106,3.265036643479668
35b85b5a-f1c6-4b45-919a-e93869478ef8,3,Doctor,2024-12-17 01:24:58,GET,/patient/records/9076?export=true&limit=1000,10.0.0.15,Python-urllib/3.9,200,0,1,10,0,0,15,2024-12-17,"[10, 0, 0, 15]",10.0.0.15,3.2008291785491876
afbaea12-11d5-44d7-bf58-0dc60be30d51,2,Doctor,2025-01-13 07:23:16,GET,/patient/labs/6195,10.0.0.140,Mozilla/5.0 (X11; Linux x86_64),200,0,7,10,0,0,140,2025-01-13,"[10, 0, 0, 140]",10.0.0.140,3.265036643479668
07680bc5-e9c2-42db-96a4-f0af8168fea8,3,Doctor,2024-12-26 12:06:16,PUT,/claims/status/4595,10.0.0.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,12,10,0,0,188,2024-12-26,"[10, 0, 0, 188]",10.0.0.188,3.2008291785491876
2fa96a31-48ef-4d54-8ee6-1a893d58d252,2,Doctor,2024-12-24 11:03:34,OPTIONS,/pharmacy/orders/5712,10.0.0.240,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,11,10,0,0,240,2024-12-24,"[10, 0, 0, 240]",10.0.0.240,3.265036643479668
3ef21270-b20c-49a8-bdaa-217aede4fe42,2,Doctor,2024-12-07 05:28:33,OPTIONS,/patient/appointments/527,10.0.0.14,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,5,10,0,0,14,2024-12-07,"[10, 0, 0, 14]",10.0.0.14,3.265036643479668
6611b030-ff7e-420a-b6fe-d212d65af1f4,2,Doctor,2024-11-28 03:28:32,GET,/lab/tests/9905,10.0.0.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,3,10,0,0,160,2024-11-28,"[10, 0, 0, 160]",10.0.0.160,3.265036643479668
9a2080a3-5ba6-49f2-b644-9f5f1af64471,3,Doctor,2024-12-28 10:27:57,GET,/patient/insurance,10.0.0.158,Mozilla/5.0 (X11; Linux x86_64),200,0,10,10,0,0,158,2024-12-28,"[10, 0, 0, 158]",10.0.0.158,3.2008291785491876
5df2592e-8d5c-492b-806e-c5321e9083a2,2,Doctor,2025-01-12 07:36:56,GET,/patient/appointments/911,10.0.0.176,Mozilla/5.0 (X11; Linux x86_64),200,0,7,10,0,0,176,2025-01-12,"[10, 0, 0, 176]",10.0.0.176,3.265036643479668
5bebe2fc-2d6e-45f2-b323-7dbb84116976,3,Doctor,2024-11-08 01:14:57,GET,/billing/invoices/6316?export=true&limit=500,10.0.0.236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,1,10,0,0,236,2024-11-08,"[10, 0, 0, 236]",10.0.0.236,3.2008291785491876
ddb56272-52e0-4304-844c-108c7cd0bb7e,3,Doctor,2024-11-28 10:14:03,GET,/billing/invoices/8865?export=true&limit=500,10.0.0.195,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,10,10,0,0,195,2024-11-28,"[10, 0, 0, 195]",10.0.0.195,3.2008291785491876
