LogID,UserID,Timestamp,Endpoint,HTTP_Response,Hour,DayOfWeek,Is_After_Hours,Is_Internal_IP,Role_Doctor,Role_Nurse,Role_Staff,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,Anomalous
1baeb3e1-ff42-488a-b52d-8a204dec5d8a,2,2024-11-06 19:59:34,4,403,19,2,0,1,True,False,False,False,False,False,False,False,False,1
c3f232d0-9028-4439-9cc5-be9323c1ce14,2,2024-11-07 12:44:25,4,403,12,3,0,1,True,False,False,False,False,False,False,False,False,1
b9b73434-8d5a-4cc0-af2d-9079d424fc2d,43,2024-11-12 07:05:27,3036,404,7,1,0,1,False,False,True,False,False,False,True,False,False,1
ab66c043-3198-4956-814f-b83e607b600b,38,2024-12-11 08:18:19,3037,200,8,2,0,1,False,False,True,True,False,False,False,False,False,0
6f107529-2f88-4cad-8b4f-dcdefb65f441,60,2025-01-05 06:04:32,3038,200,6,6,0,1,False,False,True,False,False,False,False,True,False,0
20ad69da-82be-4767-881d-d3d08e2d8a8b,45,2024-11-20 07:26:39,4,403,7,2,0,1,False,False,True,False,False,False,False,False,False,1
24cadd33-a851-45fd-9b7d-6bb4d4047154,45,2024-11-09 01:05:18,4,403,1,5,1,1,False,False,True,False,False,False,False,False,False,1
cf9d84c2-e9bc-4a7d-8d56-b33cc3211add,45,2025-01-11 10:03:10,4,403,10,5,0,1,False,False,True,False,False,False,False,False,False,1
5b0c7c4f-f699-4004-a6b2-e7319f43237a,45,2024-12-14 05:38:10,4,403,5,5,1,1,False,False,True,False,False,False,False,False,False,1
3c2c16ac-03c4-425e-944c-bc11be579388,45,2024-12-12 08:48:05,4,403,8,3,0,1,False,False,True,False,False,False,False,False,False,1
58f82714-67d2-4759-8856-a750be00e7df,51,2024-11-13 08:31:49,3039,200,8,2,0,1,False,False,True,False,False,False,False,True,False,0
780ae409-ab52-4038-8b26-554f88a056c8,62,2024-11-29 17:25:38,3040,403,17,4,0,1,True,False,False,False,False,False,False,False,True,1
4c478ddd-b904-4685-9465-8635f93c655f,38,2025-01-20 01:29:43,3041,200,1,0,1,1,False,False,True,True,False,False,False,False,False,0
fda934b1-a771-43e1-875a-717c845dc71d,58,2024-12-13 23:37:00,3042,200,23,4,1,1,False,False,True,False,False,False,False,False,False,1
4bed0b77-f1b4-4c53-a5c7-62ba715f682d,40,2024-11-28 06:52:01,17,200,6,3,0,1,False,False,False,True,False,False,False,False,False,0
c24890c2-583c-43a4-8de0-2b5ac5b900e1,2,2024-12-29 19:42:45,403,403,19,6,0,1,True,False,False,False,False,False,False,False,False,1
4b32368d-3003-4d18-9eb7-c006c0d773b4,64,2024-11-17 14:45:53,4,403,14,6,0,0,True,False,False,False,False,False,False,False,False,1
208fff69-2eb5-459a-93a4-43acb14285a9,64,2025-01-12 12:38:28,4,403,12,6,0,1,True,False,False,False,False,False,False,False,False,1
f1c182d2-6f9f-47f3-8103-aadd84917467,64,2024-11-18 08:18:48,4,403,8,0,0,1,True,False,False,False,False,False,False,False,False,1
00cb05af-12c1-49b9-9e83-d8239fc3f1ef,64,2024-11-20 06:00:59,4,403,6,2,0,1,True,False,False,False,False,False,False,False,False,1
f76a90ed-4555-44c3-a0c8-47345c8ee411,64,2024-11-12 11:15:14,4,403,11,1,0,1,True,False,False,False,False,False,False,False,False,1
956fc43a-e4ca-49b5-9828-64dd9bae1e96,58,2024-12-14 19:11:00,3043,500,19,5,0,1,False,False,True,True,False,False,False,False,False,1
ca9bb742-00fd-4e28-b08c-72594bd5d063,69,2025-01-02 02:20:35,3044,201,2,3,1,1,False,True,False,True,False,False,False,False,False,0
bad38bcb-c1da-45f8-8483-a1ff9a8937e1,69,2024-12-21 22:54:27,3045,200,22,5,1,1,False,True,False,True,False,False,False,False,False,0
041a3316-9aad-474d-b8fe-1ae4b19c3903,38,2024-11-20 06:45:57,56,200,6,2,0,1,False,False,True,True,False,False,False,False,False,0
eda28550-a18e-402f-b6ef-ffe37e80c9ac,38,2024-12-15 00:11:42,3046,404,0,6,1,1,False,False,True,False,False,False,False,False,True,1
9784db95-c2ff-4363-9e91-dce07cc014ec,7,2024-12-05 23:14:34,3047,201,23,3,1,1,False,False,True,True,False,False,False,False,False,0
854c623d-69ac-4c7f-8f7c-6299217cb02e,12,2024-11-29 05:52:51,3048,403,5,4,1,1,False,False,False,False,False,False,False,False,True,1
fea5d9a1-62d5-4004-af61-52f69de8e5c8,5,2024-10-28 00:51:07,4,403,0,0,1,1,False,False,True,False,False,False,False,False,False,1
8e03d2b6-2dc8-41fb-a1b4-967e09fe571e,5,2024-11-17 10:47:03,4,403,10,6,0,1,False,False,True,False,False,False,False,False,False,1
8f57681c-746b-4b0c-8dc1-c3b516b524f6,5,2024-11-30 23:37:22,4,403,23,5,1,1,False,False,True,False,False,False,False,False,False,1
4431f554-141f-4870-be67-d2836de8ccb1,5,2024-12-31 04:45:52,4,403,4,1,1,1,False,False,True,False,False,False,False,False,False,1
41c96ce8-589c-4e02-83b9-fb766326e6c6,5,2024-11-28 01:19:55,4,403,1,3,1,1,False,False,True,False,False,False,False,False,False,1
71433cf0-d57f-46e5-8cc9-08bf49528ef1,38,2024-11-30 04:43:38,3049,200,4,5,1,1,False,False,True,False,False,False,False,False,True,1
3136110a-4204-47e3-b519-dc563a138915,65,2024-11-02 01:01:53,3050,200,1,5,1,1,False,False,True,False,False,False,False,True,False,0
f30a38ff-1e44-46be-b54e-c6430a83e0bf,8,2025-01-02 18:37:38,3051,500,18,3,0,1,True,False,False,True,False,False,False,False,False,1
698bbae2-68fe-436c-b150-ef4d9dd3a896,67,2024-12-21 02:58:55,3052,403,2,5,1,1,True,False,False,False,False,False,False,False,False,1
39c0d2c6-34ba-43b3-b191-698a5577e941,62,2024-11-05 03:20:41,3053,201,3,1,1,1,True,False,False,True,False,False,False,False,False,0
1bda7724-76d8-4308-b942-f1f3baa1d933,18,2024-10-29 20:36:36,3054,404,20,1,0,1,True,False,False,False,False,False,False,False,True,1
34b89856-9e72-4aa7-8b0b-ee3ed5544fb3,64,2025-01-04 22:32:08,3055,403,22,5,1,0,True,False,False,False,False,False,False,False,True,1
c6380e26-104e-42a1-ac7e-325b91cdfcfc,14,2024-11-17 06:21:50,3056,200,6,6,0,1,False,False,True,True,False,False,False,False,False,0
596f9cb3-b4ee-4963-aa43-92763de30887,43,2024-12-11 16:07:39,4,403,16,2,0,1,False,False,True,False,False,False,False,False,False,1
f0f41a3d-1e3b-41d1-b3bd-329419ec02e4,43,2024-10-25 19:38:58,4,403,19,4,0,1,False,False,True,False,False,False,False,False,False,1
8fdf9e03-76be-44f7-aaf6-6aad3f649401,43,2024-10-24 04:44:45,4,403,4,3,1,1,False,False,True,False,False,False,False,False,False,1
1d991e0f-ecc1-4fa9-8663-b08971c46d75,43,2025-01-03 10:08:51,4,403,10,4,0,1,False,False,True,False,False,False,False,False,False,1
b8a79fb4-8b96-412d-85de-5ae7379b56df,43,2024-12-21 03:49:24,4,403,3,5,1,1,False,False,True,False,False,False,False,False,False,1
cf934b1a-2e68-4782-949b-449acd395e2a,20,2024-12-22 03:19:10,95,404,3,6,1,1,False,False,False,False,False,False,False,False,False,1
7fdeec9a-0cd3-4aa5-a061-bb05a18cfcfd,18,2024-10-21 23:34:20,3057,302,23,0,1,1,True,False,False,True,False,False,False,False,False,0
951a4537-25cf-4f79-b1d2-4be304d3bdfc,15,2024-10-27 20:01:39,3058,403,20,6,0,1,False,True,False,False,False,False,False,False,False,1
bb361f04-05e8-4047-b4e8-d9edbda8362b,35,2024-12-18 13:51:56,3059,500,13,2,0,1,True,False,False,True,False,False,False,False,False,1
6bcbac6f-9f01-4a45-a30e-35c5a4ea79f7,15,2024-12-22 06:09:13,3060,200,6,6,0,1,False,True,False,True,False,False,False,False,False,0
f48df397-9f0f-48cf-8c67-24d23b60e91d,6,2024-10-30 03:04:23,102,403,3,2,1,1,True,False,False,False,False,False,False,True,False,1
1c3d1189-2472-4e1e-972f-4eb012fcfd7b,37,2024-10-29 02:47:42,3061,404,2,1,1,1,True,False,False,True,False,False,False,False,False,1
7a1866c5-735e-4d94-b2a1-c1f6a65cbd5b,50,2024-12-12 15:20:45,3062,201,15,3,0,1,False,False,True,True,False,False,False,False,False,0
fb3d20b3-427e-4055-aa6c-706ba151151a,27,2024-11-27 14:26:28,3063,403,14,2,0,1,True,False,False,False,False,False,False,False,False,1
10a4c53f-fee9-4761-bc61-c9d21c7dcaa5,10,2024-12-14 11:36:45,3064,404,11,5,0,1,False,False,False,False,False,False,False,False,False,1
b7341aea-f4ae-4836-a371-7967bc3ca762,36,2024-12-09 09:36:20,68,200,9,0,0,1,False,True,False,False,False,False,False,False,True,1
d4809961-7180-4af7-9cc0-3f27e67e622b,45,2024-11-10 13:32:54,3065,500,13,6,0,0,False,False,True,True,False,False,False,False,False,1
7f313735-39b0-4d11-8518-7bcf693dced9,47,2024-11-21 08:44:47,103,200,8,3,0,1,True,False,False,True,False,False,False,False,False,0
21f4f78a-2820-44cd-8b2a-67d032c47276,19,2024-11-03 08:31:54,57,200,8,6,0,1,False,False,False,True,False,False,False,False,False,0
ae2b5afc-bb5e-4a51-94ed-9241a09f2039,7,2024-12-23 08:32:55,56,200,8,0,0,1,False,False,True,True,False,False,False,False,False,0
63b84c88-1fcc-435f-a4da-f978408d0c10,52,2024-11-26 23:24:21,3066,304,23,1,1,1,True,False,False,True,False,False,False,False,False,0
abaa1b91-f819-45e4-8f4d-7d9e339f69e6,23,2024-12-01 01:17:09,3067,200,1,6,1,1,False,True,False,False,False,False,False,True,False,0
8c5c3ff2-b438-4dd7-83fa-1c9901a7d822,55,2024-12-29 08:34:51,3068,201,8,6,0,1,False,True,False,False,False,False,False,True,False,0
c23e9462-8888-4a2f-8084-d9c8cbd86e8d,0,2024-12-02 09:28:56,103,201,9,0,0,1,False,True,False,True,False,False,False,False,False,0
b6c1bc48-2ddc-4360-bcba-f5b134240417,45,2024-11-04 06:02:42,3069,201,6,0,0,1,False,False,True,True,False,False,False,False,False,0
4ecc6d0a-81a1-435e-8dd8-18f59905a8ee,25,2024-12-15 02:25:54,3070,200,2,6,1,1,False,True,False,False,False,False,False,True,False,0
313b2824-9c53-450e-b8f0-ae623b7ac9b2,4,2024-11-12 13:41:05,3071,500,13,1,0,1,True,False,False,False,False,False,False,False,False,1
05a16236-35c8-41ee-8987-51269eee0577,29,2024-12-26 20:17:08,3072,200,20,3,0,1,False,False,True,False,False,False,False,False,True,1
901649ab-9824-4dc4-acaa-074c63337fa0,26,2024-11-06 15:10:19,15,403,15,2,0,1,False,True,False,True,False,False,False,False,False,1
e09ae883-1ad3-4471-9c48-4845246bbf86,46,2024-12-21 04:53:26,3073,200,4,5,1,1,False,True,False,True,False,False,False,False,False,0
ab0e2133-74bb-4a88-8959-5d77579aed2e,69,2024-12-20 15:30:07,3074,201,15,4,0,1,False,True,False,True,False,False,False,False,False,0
5b3cb0f9-d2eb-4b4e-8967-dc6f9c461101,29,2025-01-12 08:27:29,3075,200,8,6,0,0,False,False,True,False,False,False,False,False,True,1
40e2f440-94bf-4230-bcac-0351123dd425,15,2024-11-26 23:57:03,3076,500,23,1,1,1,False,True,False,True,False,False,False,False,False,1
10456b62-c092-4c0b-a714-0db24fdac3d2,67,2024-12-27 04:31:23,3077,403,4,4,1,1,True,False,False,False,False,False,False,False,False,1
a6e8a995-a16b-4a2e-bde9-9ced17b65074,7,2024-10-27 00:27:38,3078,404,0,6,1,1,False,False,True,False,False,False,False,False,False,1
d6805575-50b3-48af-bd74-3b61891b0c2d,35,2024-12-12 19:47:29,3079,500,19,3,0,0,True,False,False,False,False,False,False,False,False,1
8207b9f1-6877-46ce-a811-e565712f2976,49,2025-01-18 10:23:50,37,302,10,5,0,1,False,True,False,True,False,False,False,False,False,0
b723774e-d717-44a1-b680-e524db02c666,60,2024-11-06 05:05:40,3080,200,5,2,1,1,False,False,True,True,False,False,False,False,False,0
ebd77994-7bf9-4a3c-879f-579123d12edd,14,2024-10-26 23:50:32,3081,200,23,5,1,1,False,False,True,True,False,False,False,False,False,0
ae92cbfd-3d7e-49e5-bfb7-3fb768473795,27,2025-01-05 09:08:06,3082,404,9,6,0,1,True,False,False,False,False,False,False,False,True,1
779e7832-50c2-4c16-8533-ca193c6e2697,29,2024-12-31 05:04:50,3083,404,5,1,1,0,False,False,True,False,False,False,False,False,True,1
1f3092af-0769-4596-886e-b70bde15dbc2,49,2024-11-20 04:32:28,3084,200,4,2,1,1,False,True,False,True,False,False,False,False,False,0
eaa14db8-7ce7-40ae-86b3-0bc196c90812,59,2024-10-29 04:56:35,3085,200,4,1,1,1,False,True,False,True,False,False,False,False,False,0
9de8c309-beb5-4db4-8aa9-62c5fb83dde4,68,2024-12-31 05:25:30,3086,200,5,1,1,1,False,True,False,True,False,False,False,False,False,0
a24b2a0e-9e6d-4902-ad35-2a0fe8dc1919,66,2024-11-16 02:02:20,3087,200,2,5,1,1,False,True,False,True,False,False,False,False,False,0
bf142755-24d3-404a-b935-6303ea36740d,64,2024-11-23 17:59:03,2494,200,17,5,0,1,True,False,False,False,False,False,False,True,False,1
f06e177a-b54f-49bb-97e0-bc066ba69fa3,30,2024-12-21 22:21:47,3088,200,22,5,1,1,False,False,True,True,False,False,False,False,False,0
1140d484-a36d-4ce4-bfd1-c041cae427e6,60,2025-01-06 22:41:50,49,403,22,0,1,1,False,False,True,False,False,False,False,True,False,1
74d7205b-a33d-474f-9231-8c6efaeccfbc,53,2024-12-12 04:16:06,3089,200,4,3,1,1,True,False,False,True,False,False,False,False,False,0
639ebe70-39ba-4ea3-a65d-3744881af29e,62,2024-10-30 08:18:34,3090,200,8,2,0,1,True,False,False,True,False,False,False,False,False,0
48e0167c-824a-42f8-97c1-47150103c95f,63,2024-11-18 05:17:38,3091,200,5,0,1,1,False,True,False,False,False,False,False,True,False,0
5d2f6be0-6da9-487c-912d-aea126f0901e,14,2025-01-03 05:20:53,56,200,5,4,1,1,False,False,True,True,False,False,False,False,False,0
5f613087-26ac-4946-8f6a-37da94073487,8,2024-12-21 01:54:12,3092,304,1,5,1,1,True,False,False,True,False,False,False,False,False,0
fa14c9c8-866a-4c4c-a178-060dd73ef958,16,2024-11-12 04:59:43,4,403,4,1,1,1,False,True,False,False,False,False,False,False,False,1
25cf6555-ce02-4f67-b2cf-08b8a952b8a8,16,2025-01-02 03:28:51,4,403,3,3,1,1,False,True,False,False,False,False,False,False,False,1
05f7663a-0dff-4038-88cb-8284fa378261,16,2024-11-09 08:22:55,4,403,8,5,0,0,False,True,False,False,False,False,False,False,False,1
03d64dac-4ba4-4c34-9e92-d503a94d08a0,16,2024-12-30 14:39:13,4,403,14,0,0,0,False,True,False,False,False,False,False,False,False,1
86e50de8-4c94-40ed-b2f2-3e3ac1f403cb,16,2024-11-29 04:58:44,4,403,4,4,1,1,False,True,False,False,False,False,False,False,False,1
bf743344-399c-40a4-9cd7-c9357caf1c0d,38,2024-10-23 16:15:00,168,200,16,2,0,0,False,False,True,True,False,False,False,False,False,1
2fcd649f-b568-4af3-8c98-bf2571e84352,3,2025-01-09 22:49:58,3093,200,22,3,1,1,False,False,False,True,False,False,False,False,False,1
87ffce05-f016-4e4c-b696-2cd169ff0cba,16,2024-12-10 07:00:53,3094,200,7,1,0,1,False,True,False,True,False,False,False,False,False,0
ea68467b-b335-406f-abbf-f0d2a0a95220,23,2025-01-17 10:54:19,3095,201,10,4,0,1,False,True,False,False,False,False,False,True,False,0
a13d3486-ddab-4766-b94c-323d80488c16,17,2024-11-09 20:00:50,3096,404,20,5,0,1,False,False,False,False,False,False,False,False,True,1
aa1e7888-38b7-4ea5-b8f0-ecc344a86470,3,2024-11-10 11:15:45,3097,500,11,6,0,1,False,False,False,True,False,False,False,False,False,1
12afcd79-cc5e-4158-b575-cb0d3be5b1c1,7,2024-12-07 00:27:59,3098,200,0,5,1,1,False,False,True,True,False,False,False,False,False,0
16313f92-9cf6-403e-ba5e-ec42dca111a4,10,2024-12-05 14:22:37,3099,404,14,3,0,1,False,False,False,True,False,False,False,False,False,1
081f362f-4b48-425b-8089-d8bdd8c023d3,44,2025-01-16 05:20:35,3100,200,5,3,1,1,True,False,False,False,False,False,False,True,False,0
3d6c9f74-b515-4a5c-bc4b-48c67adb6418,32,2024-11-14 07:59:32,37,302,7,3,0,1,False,True,False,True,False,False,False,False,False,0
221b9634-83bf-4504-9e70-717c58df9757,9,2024-11-18 03:51:31,3101,403,3,0,1,1,False,True,False,False,False,False,False,False,True,1
93850266-a913-4638-bb9d-e06345f7fc7d,10,2024-11-08 12:17:08,3102,500,12,4,0,1,False,False,False,False,False,False,False,False,False,1
d6c61784-5b28-4cd3-a966-ddb2f73daa42,44,2024-12-06 17:12:01,3103,500,17,4,0,1,True,False,False,True,False,False,False,False,False,1
f1a8dc9a-818a-4df3-ab10-15eef1caf792,62,2024-12-22 16:04:00,3104,404,16,6,0,1,True,False,False,False,False,False,False,False,False,1
c4fb51ea-a109-46b9-b08d-66a99f1a4911,43,2024-11-29 07:48:19,3105,200,7,4,0,1,False,False,True,True,False,False,False,False,False,0
036c9421-9717-45f0-8ecd-fba8dcbe4e85,47,2024-10-22 08:21:48,3106,500,8,1,0,0,True,False,False,False,False,False,False,False,True,1
39debd45-3ac8-4900-82d4-3a0c78028ea4,29,2024-10-28 02:39:48,3107,403,2,0,1,1,False,False,True,False,False,False,False,False,False,1
3bb0974f-82d2-45f9-baa2-68ff2d839307,49,2025-01-12 10:07:04,3108,200,10,6,0,1,False,True,False,True,False,False,False,False,False,0
1c0b2f39-5656-4841-bce2-fe668d6bbf1b,42,2024-11-04 02:10:16,3109,201,2,0,1,1,False,True,False,True,False,False,False,False,False,0
cab259e2-f231-4adc-b34a-2c221e965625,18,2024-12-27 10:55:27,3110,200,10,4,0,1,True,False,False,False,False,False,False,False,False,0
b81ce244-6ce5-494a-abc9-30115046667a,51,2024-11-07 10:11:06,3111,200,10,3,0,1,False,False,True,False,False,False,False,False,True,0
9151d69f-2e54-41e4-93a8-07188cf2fa98,0,2024-10-23 22:47:06,3112,302,22,2,1,1,False,True,False,True,False,False,False,False,False,0
ba90d755-c1ca-4005-85ce-972a5a78cfad,43,2024-10-25 20:17:38,3113,200,20,4,0,1,False,False,True,False,False,False,False,False,True,1
48a4ff2f-c34f-4732-ab76-65764cc2e398,47,2024-11-19 12:46:10,3114,200,12,1,0,1,True,False,False,False,False,False,False,True,False,1
8f68ff24-7503-45c8-9e80-2119b36b83d0,5,2025-01-08 23:16:47,3115,200,23,2,1,1,False,False,True,False,False,False,False,False,False,1
450e82c9-ff81-48dc-bfbf-9994e8c7f510,28,2024-11-26 22:23:15,2285,200,22,1,1,1,False,False,True,False,False,False,False,False,True,1
e5bbbacc-b176-4ff4-8354-9565ab7354ad,13,2024-12-18 05:04:27,103,200,5,2,1,1,False,True,False,True,False,False,False,False,False,0
56623408-4b60-4f36-9f7a-3bb8583d2927,22,2024-12-12 16:26:43,26,404,16,3,0,1,False,False,False,False,False,False,False,False,True,1
c7e8cd02-10da-421b-9bbe-6f62d2daf064,59,2024-12-21 10:14:44,37,200,10,5,0,1,False,True,False,True,False,False,False,False,False,0
436d6741-104e-4599-ae78-7e1c489fa073,25,2024-11-27 06:47:58,3116,500,6,2,0,0,False,True,False,False,False,False,False,False,False,1
5f940cff-ebdb-4c94-85a3-0a5ee8166c6d,51,2024-11-07 04:29:01,3117,404,4,3,1,1,False,False,True,False,False,False,False,False,False,1
f62b01ab-31ed-4a61-892e-efe7b69543ef,22,2025-01-13 22:14:04,3118,404,22,0,1,1,False,False,False,False,False,False,False,False,True,1
32b2328f-def6-4ce4-a361-e35bf3d6e9da,64,2024-11-30 21:40:48,3119,500,21,5,1,1,True,False,False,False,False,False,False,False,False,1
2c9ed7d0-af43-4edc-ab4f-91b21a53ba30,28,2024-12-24 10:40:56,3120,200,10,1,0,1,False,False,True,False,False,False,False,True,False,0
65d3fbd8-2689-491b-b4c5-f99d9f875b0e,14,2024-10-29 09:03:11,3121,302,9,1,0,1,False,False,True,False,False,False,False,True,False,0
b5fc83fe-5cf7-4449-97c9-35ada87bf283,5,2024-10-25 06:14:37,3122,200,6,4,0,1,False,False,True,True,False,False,False,False,False,0
75d5e3d6-2c52-4e3c-8d0a-7104a74df756,11,2025-01-16 18:22:33,2416,500,18,3,0,1,False,True,False,False,False,False,False,False,True,1
c7461106-7bd9-476a-be2f-19f0b3750419,28,2025-01-07 10:47:09,3123,200,10,1,0,1,False,False,True,False,False,False,False,True,False,0
e9ff4813-5a7f-4a8d-bca5-05fc1f70d2c7,63,2024-11-14 08:39:46,3124,404,8,3,0,0,False,True,False,False,False,False,False,False,True,1
658ef2e3-0d4f-4ed8-b4db-ab8528d12ff8,22,2024-12-30 00:42:51,111,200,0,0,1,1,False,False,False,False,False,False,False,False,False,1
b8749f65-12a9-4ee0-8ffb-2632eb0ef387,3,2024-12-25 06:53:59,4,403,6,2,0,1,False,False,False,False,False,False,False,False,False,1
274ddc88-a2c4-445d-9b24-0b85edc4be0c,3,2025-01-04 02:11:27,4,403,2,5,1,1,False,False,False,False,False,False,False,False,False,1
1c4dbf5d-c5c2-4f1d-854c-e39ed9749764,3,2025-01-02 00:18:45,4,403,0,3,1,1,False,False,False,False,False,False,False,False,False,1
41805d28-610b-4ebb-bba2-0d57c62625ac,3,2024-12-10 01:50:54,4,403,1,1,1,1,False,False,False,False,False,False,False,False,False,1
435ccb98-db36-4397-80d7-e65942169efb,3,2024-11-29 09:17:26,4,403,9,4,0,1,False,False,False,False,False,False,False,False,False,1
5e958e33-eadf-47b4-8316-c93d0b0fd2c5,64,2024-12-13 19:14:53,3125,404,19,4,0,1,True,False,False,False,False,False,False,False,True,1
5049a11e-241a-4b78-bfe1-7725aa572597,31,2025-01-16 09:19:22,3126,500,9,3,0,1,False,False,False,True,False,False,False,False,False,1
c678161a-9811-4001-8b29-78b13974b7d0,38,2025-01-20 01:31:44,3127,404,1,0,1,1,False,False,True,False,False,False,False,False,True,1
32e5678d-dbe9-46fe-a616-519bfa8a984b,0,2024-11-20 11:08:21,93,500,11,2,0,1,False,True,False,False,False,False,False,False,True,1
804b0d6f-decb-4582-9789-c1c418320859,54,2024-12-26 01:32:48,3128,500,1,3,1,1,False,False,True,True,False,False,False,False,False,1
e1105674-d3a4-4a80-8f3e-c736f5ace22e,51,2025-01-04 06:12:53,3129,200,6,5,0,1,False,False,True,True,False,False,False,False,False,0
b79728ad-ceec-4f20-b4fd-0ffcbb4392de,38,2024-10-23 02:49:44,368,200,2,2,1,1,False,False,True,False,False,False,False,False,True,1
a7fa020b-f7aa-4880-af9c-07530ed77c00,51,2024-12-28 09:25:16,3130,200,9,5,0,1,False,False,True,True,False,False,False,False,False,0
0c5319a6-91d9-4756-9655-2a4c712c4780,59,2024-11-23 09:25:29,37,201,9,5,0,1,False,True,False,True,False,False,False,False,False,0
f3a65847-0f9d-4b5d-b235-1c25edfce948,48,2025-01-17 10:24:41,3131,302,10,4,0,1,True,False,False,True,False,False,False,False,False,0
b0611a7c-8ef0-4303-b89b-a9c03e3217a4,54,2024-11-09 04:58:31,3132,200,4,5,1,1,False,False,True,True,False,False,False,False,False,0
446f95fc-1b7c-49b9-9495-24fd6452c7bb,53,2024-10-30 14:49:27,3133,200,14,2,0,1,True,False,False,False,False,False,False,True,False,0
b0fc7a7c-a2fd-4fe2-bcf2-58e195d40a3a,40,2024-10-28 20:39:37,68,500,20,0,0,0,False,False,False,False,False,False,False,False,True,1
baec7391-5a13-4c07-8b87-8b7be2d36893,41,2024-12-06 22:31:54,3134,200,22,4,1,1,True,False,False,True,False,False,False,False,False,0
aab66fed-aba7-4537-9fee-0c87be519902,54,2024-12-13 06:45:40,2832,500,6,4,0,0,False,False,True,False,False,False,False,False,False,1
dda17a38-1f9b-4ce5-99cf-725f7cc759c4,36,2024-11-19 20:47:44,3135,403,20,1,0,1,False,True,False,False,False,False,False,False,False,1
be3e7726-cbd4-4d60-9b04-ecefc4ae1d98,6,2024-11-10 21:56:01,3136,500,21,6,1,1,True,False,False,False,False,False,False,False,False,1
2b0b51d2-a425-47ad-ac9d-a6c38d94772a,31,2024-11-06 08:06:19,3137,404,8,2,0,1,False,False,False,True,False,False,False,False,False,1
8df75513-e9be-4eef-80e6-924037557b97,31,2024-11-19 16:59:44,3138,404,16,1,0,1,False,False,False,False,False,False,False,False,True,1
0d668d66-15e4-431d-8bf4-4d801bb7f257,17,2024-11-12 01:04:50,3139,500,1,1,1,1,False,False,False,False,False,False,False,False,True,1
11f30bd0-ce41-4b04-af4a-17a582701640,19,2025-01-09 18:09:28,68,500,18,3,0,0,False,False,False,False,False,False,False,False,True,1
57b615a1-1abb-4fbe-ba67-44b958b5d2a2,11,2024-11-10 20:15:11,3140,200,20,6,0,1,False,True,False,False,False,False,True,False,False,0
7f4f76cc-0293-4275-b397-c11499d422c2,20,2024-10-29 13:46:07,49,403,13,1,0,1,False,False,False,False,False,False,False,False,True,1
98f75560-eb29-4f2a-9121-2bfe05b5930c,64,2024-10-30 00:08:29,3141,500,0,2,1,1,True,False,False,False,False,False,False,False,False,1
c00b1f47-c966-4879-9f3f-bdea7862ae6e,17,2024-11-18 02:41:05,502,201,2,0,1,1,False,False,False,True,False,False,False,False,False,0
5cb0157d-91f3-4a8d-9139-23a569fc2451,1,2024-12-10 11:23:19,57,200,11,1,0,1,False,False,False,False,False,False,False,True,False,0
5dc003f6-d284-4e4d-986b-7d34689294d2,30,2025-01-13 13:06:21,3142,200,13,0,0,1,False,False,True,True,False,False,False,False,False,0
6cafc7da-2b8f-40ce-9518-3cb34b4d9d08,28,2024-12-26 07:26:09,3143,200,7,3,0,1,False,False,True,True,False,False,False,False,False,0
f73eb611-cbac-401e-8471-4c786b732290,69,2024-12-28 21:53:57,37,200,21,5,1,1,False,True,False,True,False,False,False,False,False,0
4b85e492-1354-4c0e-8dd9-eb372c3c649e,65,2025-01-09 07:31:14,3144,302,7,3,0,1,False,False,True,False,False,False,False,True,False,0
86ffcae2-38c2-475c-a4ae-85f6a035860e,16,2024-12-13 00:43:34,37,302,0,4,1,1,False,True,False,True,False,False,False,False,False,0
04b83f7e-be2a-44f0-93d7-fef060e738f2,8,2024-12-05 03:57:26,3145,403,3,3,1,1,True,False,False,True,False,False,False,False,False,1
e03d33ca-a5ad-4f8d-8f21-cffad91988ea,69,2024-11-16 18:24:00,4,403,18,5,0,1,False,True,False,False,False,False,False,False,False,1
31553c52-184f-4869-9130-c168eb912865,69,2024-12-13 14:06:17,4,403,14,4,0,1,False,True,False,False,False,False,False,False,False,1
90a48834-2421-46b1-891d-f0e85a2055be,69,2024-11-04 11:41:55,4,403,11,0,0,1,False,True,False,False,False,False,False,False,False,1
629ea71e-0765-4eb2-bcb8-b03305a48507,69,2025-01-02 18:02:33,4,403,18,3,0,1,False,True,False,False,False,False,False,False,False,1
fc9000cb-b60c-4090-ae69-ba27922fbcea,69,2024-11-19 06:42:08,4,403,6,1,0,1,False,True,False,False,False,False,False,False,False,1
176dfd82-5ea1-46ef-8fd4-d68248b155ce,4,2024-12-06 14:46:16,3146,200,14,4,0,1,True,False,False,False,False,False,False,False,True,1
02dc79ca-0760-4ee4-a908-ad028de890e1,54,2024-10-28 06:22:33,3147,200,6,0,0,1,False,False,True,True,False,False,False,False,False,0
20f05681-e267-4a98-aa9c-89533ccff93a,38,2024-11-18 09:22:27,3148,403,9,0,0,1,False,False,True,False,False,False,False,False,False,1
f8d75bf3-889f-4d0d-bc6d-a23c7b519ee3,26,2024-11-14 07:54:47,3149,404,7,3,0,1,False,True,False,False,False,False,False,False,True,1
